search,title,subtitle,location,snippet,link,fulltext
Python,"Analista de Business Intelligence Pleno - Back-End | Pleno",ProgramaThor,"Brasília, BR","Elaboração de indicadores (KPI's); - Elaboração de relatórios analíticos; - Criação e manutenção de dashboards; - ...","https://br.linkedin.com/jobs/view/analista-de-business-intelligence-pleno-back-end-pleno-at-programathor-1607237106?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Habilidades SQL Server, Python, Data science, Big Data O que nós buscamos Elaboração de indicadores (KPI's); - Elaboração de relatórios analíticos; - Criação e manutenção de dashboards; - Desenvolvimento de processos ETL; - Levantamento de Requisitos de projetos de BI; - Modelagem de dados multidimensional (Data Warehouse); - Report do status de projetos de BI; - Desenvolver e sustentar integrações; - Buscar novas ferramentas e técnicas para a melhoria contínua de nossos sistemas. Principais responsabilidades SQL Server - MySQL - Mongo DB - Tableau - Power BI - Excel Avançado - Python com foco em Data Science Descrição da empresa Somos uma empresa de tecnologia para a recuperação de crédito, cobrança massificada, consolidação imobiliária e veicular. Beneficios"
Python,"Desenvolvedor(a) Full Stack","Foodjobs.com.br","Brasília, BR","Desenvolvimento de API’s Rest; - Lidar com sistemas críticos; - Desenvolver e sustentar integrações; - Buscar novas ferramentas e ...","https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-foodjobs-com-br-1587925245?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Desenvolvimento de API’s Rest; - Lidar com sistemas críticos; - Desenvolver e sustentar integrações; - Buscar novas ferramentas e técnicas para melhorias contínua dos sistemas integrados com o Detran Manutenção do frontend e criação de novos. Escolaridade mínima Superior Incompleto Habilidades esperadas Superior Completo ou Cursando na área de TI - Experiência com Tecnologia Python - Experiencia com Tecnologia Django - Desejável conhecimento Docker - Desejável conhecimento React Native - Desejável conhecimento AWS/Scrum Tipo da Vaga Nova posição"
Python,"Cientista de Dados","Prime IT Solutions","Brasília, BR","Linguagens de programação de análise de dados (R, Python e SQL), visualização de Dados (Spotfire ou PowerBI ou Cognos), data Mining ...","https://br.linkedin.com/jobs/view/cientista-de-dados-at-prime-it-solutions-1573278880?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Cientista de Dados REQUISITOS E ATIVIDADES Graduado ou cursando nível superior na área de Tecnologia da Informação ou afins, Machine Learning, análise de sentimentos e Análise de Conteúdo (NLP, word2vec, bag of words), Git (Gitlab), Hortonworks ou Cloudera. Linguagens de programação de análise de dados (R, Python e SQL), visualização de Dados (Spotfire ou PowerBI ou Cognos), data Mining (Análise exploratória de dados e textos), infraestrutura de Big Data (Hadoop, MapReduce e Spark), Algoritmos: Regressão Logística e (árvore de decisão ou Random Forest ou xgbooster ou regressão linear, etc), Notebook: Jupyter ou Zepellin, Hive, Hbase, Tensorflow, Keras, Pandas, Matlab, Comunicação, estatística e foco em solução de problemas. Conhecimento desejável: SAS Guide Região: Brasília Os currículos devem ser encaminhados com pretensão salarial e disponibilidade para início."
Python,Desenvolvedor,"SONDA Brasil","Brasília, BR","Responsabilizar-se pelo prazo de atendimento de sua tarefa, pelo seu andamento, enquanto sob sua responsabilidade, e pelo seu ...","https://br.linkedin.com/jobs/view/desenvolvedor-at-sonda-brasil-1608540708?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Responsabilizar-se pelo prazo de atendimento de sua tarefa, pelo seu andamento, enquanto sob sua responsabilidade, e pelo seu encerramento junto ao cliente interno;  Realizar as correções solicitadas;  Realizar testes unitários;  Receber as tarefas de desenvolvimento e codificar de acordo com a tecnologia necessária.  Experiência em Desenvolvimento de Sistemas, considerando:  Modelagem UML;  Padrões de projetos (Design patterns);  Programação HTML, Java Script e XML;  Programação em Java, PHP e Python ou outra linguagem de programação;  Frameworks Java e PHP para desenvolvimento de aplicações;  Modelagem de dados em banco de dados relacional, como Oracle, SQL Server, PostGres ou MySQL;  Programação orientada a objetos;  Linguagem SQL;  Teste de unidade;  Ferramentas para gestão de defeitos como JIRA ou Mantis;  Experiência de pelo menos 2 anos em Desenvolvimento de Sistemas, considerando:  Projetos estimados em Pontos de Função;  Framework front-end Angular JS;  Ferramentas de versionamento de código como GIT, SVN ou TFS;  Metodologias ágeis (SCRUM e Kanban)."
Python,"Estagiário - Desenvolvedor .net","Caderno Nacional","Brasília, BR","Diferencial conhecimento em banco de dados, desenvolvimento mobile (react native), python. Os interessados na oportunidade deverão ...","https://br.linkedin.com/jobs/view/estagi%C3%A1rio-desenvolvedor-net-at-caderno-nacional-1554080589?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Requisitos Conhecimento desejáveis em .net, javascript, html, css. Diferencial conhecimento em banco de dados, desenvolvimento mobile (react native), python. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Python,"Analista de Sistemas Senior","Adecco Brasil","Brasília, BR","Nivel de atuacao: Especialistas | Area de atuacao: Tecnologia, Informatica e Internet | Escolaridade minima: Superior Completo | ...","https://br.linkedin.com/jobs/view/analista-de-sistemas-senior-at-adecco-brasil-1572095166?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Nivel de atuacao: Especialistas | Area de atuacao: Tecnologia, Informatica e Internet | Escolaridade minima: Superior Completo | Principais atividades: Desenvolvedor Python com conhecimento em estruturacao, analise de dados e geracao de modelos para solucao de problemas."
Python,"Tutor Online",LatinHire,"Brasília, BR","Descrição da vaga: Estamos à procura de estudantes ou professores de diversas matérias para dar aulas em inglês para estudantes ...","https://br.linkedin.com/jobs/view/tutor-online-at-latinhire-1607087251?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Sobre a empresa: Fundada em 2003, a LatinHire é responsável pelas operações de várias empresas líderes de aprendizado da America Latina. Atualmente estamos procurando por professores nativos em inglês para fazer parte de uma escola líder onlin e voltada para estudantes con native-level English teachers to be part of a leading online school targeted at students connecting from Latin America. Empresa Internacional de Tutorias Online Descrição da vaga: Estamos à procura de estudantes ou professores de diversas matérias para dar aulas em inglês para estudantes Norte-americanos via internet. Vagas Disponíveis Para As Seguintes Matérias EXATAS  Álgebra  Álgebra Linear  Cálculo  Estatística  Estatística Intermediária  Geometria  Matemática Finita  Métodos Quantitativos  Raciocínio Quantitativo  Trigonometria CIÊNCIAS  Biologia  Física  Química  Química Orgânica NEGOCIOS  Contabilidade  Economia  Finanças COMPUTAÇÃO E TECNOLOGIA  C++  Sistema de Base de Dados  Java  Python  WebDesign Benefícios  Horário flexível. Os professores escolhem o número de horas que querem trabalhar.  Localização flexível. Trabalhe de qualquer lugar com uma conexão confiável de alta velocidade à Internet e computador apropriado. Salário: Pago por hora em dólares Requisitos Necessários: - Inglês Avançado;  Conhecimento comprovado na disciplina que deseja dar aulas (estudante ou formado);  Computador com acesso a internet. Salário: a combinar Contrato: Freelancer"
Python,"Analista de Database Sênior","SONDA Brasil","Brasília, BR","Distribuições Hadoop Experiência em Cloudera/Hortonwoks Instalação, Configuração e Administração de Cluster Hadoop Experiência ...","https://br.linkedin.com/jobs/view/analista-de-database-s%C3%AAnior-at-sonda-brasil-1608546873?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades pertinentes ao cargo de Analista Big Data Sênior. Distribuições Hadoop Experiência em Cloudera/Hortonwoks Instalação, Configuração e Administração de Cluster Hadoop Experiência na criação de Workflows, disparar submit dos jobs (Spark/Hadoop/Pig) Experiência em HDFS Criação/gerenciamento de Diretórios Rebalanceamento de Cluster Configuração de ACLs Troubleshoot Linguagem de Programação Java, Scala e Python MapReduce Descrever e Aplicar MapReduce Banco de Dados NoSql Hbase, ElasticSearch e MongDB Bancos SQL Big Data Hive e Impala Ferramentas de processamento Spark / Pig Desenvolvimento e manutenção de processos utilizando o Nifi Proficiência em sistemas operacionais Linux Inglês intermediário"
Python,"Analista De Aplicação Web","CENTRAL IT & CITSMART","Brasília, BR","Conhecimento em sistemas operacionais MS Windows Server (2008, 2012 ou superior), GNU/Linux (Debian, Suse, Fedora e Red Hat) e Unix (...","https://br.linkedin.com/jobs/view/analista-de-aplica%C3%A7%C3%A3o-web-at-central-it-citsmart-1598280584?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Vaga de Analista De Aplicação Web em Distrito Federal. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Informática, TI, TelecomunicaçõesTI Nível hierárquico: Analista Local de trabalho: Brasília, DF Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Atividades: Criar padrão de layout da aplicação via software conforme demanda recebida. Implementar soluções baseadas em tecnologia Web. Realizar análise, avaliação técnica e estimativa de esforço para desenvolvimento de soluções e funcionalidades. Obter aprovação do modelo do layout criado junto ao solicitante. Implementar layout da aplicação no sistema. Atualizar canais de comunicação conforme alinhamento realizado junto ao cliente e equipe envolvida. Criar/ atualizar código fonte de página web. Produzir aplicação de acordo com regras de negócio definidas junto ao cliente. Publicar a aplicação nos ambientes do cliente. Validar aplicação junto ao cliente e equipe envolvida. Realizar atendimentos à operação, identificando as causas-raiz dos incidentes relatados, atendendo-os e direcionando para gestão de problemas. Propor soluções e atuar tanto na parte de frontend quanto backend; Garantir a qualidade dos seus entregáveis, se comprometendo com prazos estipulados e níveis de qualidade de código acertados. Validar aplicação junto ao cliente. Elaborar documentos pertinentes à atuação. Requisitos Exigidos: Ensino Superior em áreas de TI Experiência em atividades de administração de redes e infraestrutura para sistemas, operacionais Linux e Windows, incluindo servidores de aplicação Java (Tomcat, Jboss, Oracle Application Server, Oracle Weblogic, IBM Websphere), servidores WEB (Apache, MS-IIS) com extensões para as linguagens PHP, Perl, Python, ASP, .NET, e infraestrutura de portais de conteúdo Zope/Plone. Experiência em sistemas de virtualização VMWare ou similares, e com gerência e orquestração de ambiente virtualizado. Experiência em atividades de instalação, manutenção e configuração de hardware de servidores do tipo rack e blade center. Conhecimento em sistemas operacionais MS Windows Server (2008, 2012 ou superior), GNU/Linux (Debian, Suse, Fedora e Red Hat) e Unix (Solaris e AIX), Redes de Computadores, Arquitetura de Computadores, Lógica de Programação e Scripting (shell script), Servidores de Logs (solução ELK); Servidores de nuvem privada Owncloud/Nextcloud); Servidores de gestão de conteúdo online (Collabora e Only Office). Certificações: “Red Hat Certified System Administrator – RHCSA” ou “Linux Professional Institute Certification – LPIC2”. “Red Hat Certified JBoss Administrator – RHCJA” ou similar VMware Certified Advanced Professional 5Data Center Administration, ou similar Red Hat Certified Specialist in Ansible Automation (EX407) ou similar Red Hat® OpenShift® Container Platform ou similar. DevOps Master ou similar VMware Certified Professional 6Virtualização de Rede (VCP6-NV) ou superior Regime de Contratação: CLT Benefícios: Vale-transporte ou Auxílio Combustível; Vale Alimentação ou Refeição; Plano de Saúde e Odontológico. Salário a Combinar Horário: 8h às 18h Benefícios adicionais: Assistência médica, Assistência odontológica, Auxílio combustível, Bônus por resultado, Seguro de Vida, Vale-alimentação, Vale-refeição, Vale-transporte"
Python,"IPAM: Vaga pesquisador auxiliar (mapeamento da cobertura e uso da terra), Brasília – DF",IPAM,"Brasília, BR","O Instituto de Pesquisa Ambiental da Amazônia (IPAM) é uma organização cientí­fica, não-governamental e sem fins lucrativos que ...","https://br.linkedin.com/jobs/view/ipam-vaga-pesquisador-auxiliar-mapeamento-da-cobertura-e-uso-da-terra-bras%C3%ADlia-%E2%80%93-df-at-ipam-1609898036?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Empresa Contratante Empresa Contratante: Instituto de Pesquisa Ambiental da Amazônia (IPAM) Ramo da Atividade: Pesquisa ambiental O Instituto de Pesquisa Ambiental da Amazônia (IPAM) é uma organização cientí­fica, não-governamental e sem fins lucrativos que trabalha por um desenvolvimento sustentável da Amazônia que seja pautado pelo crescimento econômico, pela justiça social e pela proteção da integridade funcional dos ecossistemas da região. Fundado em 29 de maio de 1995, em Belém (PA), o IPAM surgiu com uma proposta inovadora na época: engajar a ciência e o ativismo ambiental na região amazônica, construindo bases para a ação de movimentos sociais e para a formulação de políticas públicas. Dados da Vaga Pesquisador Auxiliar Requisitos/Perfil Desejado Formação: Ensino Superior em Ciências Ambientais, Biologia, Geografia, Engenharia Florestal ou Ambiental, Ecologia ou áreas afins. Desejável curso de pós-graduação ou mestrado. Experiência em mapeamento da cobertura e uso da terra, índices de vegetação, degradação florestal e/ou incêndios florestais. Conhecimento médio a avançado sobre sensoriamento remoto e SIG. Facilidade de aprendizado de novas ferramentas de geoprocessamento e SIG. Conhecimento sobre código florestal e políticas ambientais. Conhecimento básico de ferramentas da Google (ex. Google Earth Engine, Google Earth, Google Code Editor). Desejável conhecimento básico de programação (ex. R, Python, PHP, Javascript, Java, SQL). Desejável conhecimento e experiência de campo em fitofisionomias do bioma Cerrado. Atribuições e Responsabilidades Mapear as fitofisionomias, da degradação e dos incêndios florestais do bioma Cerrado. Realizar análises sobre código florestal, incluindo seus instrumentos como Cadastro Ambiental Rural, Programas de Regularização Ambiental e Cotas de Reserva Ambiental. poiar a elaboração de análises e mapas temáticos em Sistema de Informação Geográfica- SIG. Elaboração de relatórios e publicações. Organizar eventos, cursos e seminários. Observação No dia 29/09 apenas os pré-selecionados serão contactados para a entrevista. Entrevistas devem ocorrer no dia 03 e 04/10. Início previsto das atividades: 10/10/2016. Envio de Currículos Envio de currículos até dia 24 de Setembro de 2016 Por gentileza, somente enviar currículo profissionais que se encaixem no perfil, de forma a economizar seu tempo e do recrutador. Documentos Necessários Currículo (máximo de 3 páginas) Carta de apresentação com experiência em relação aos quesitos essenciais, obrigatórios e desejáveis, além de pretensão salarial (máximo 2 páginas) Recrutamento Encerrado"
Python,"Desenvolvedor de Software Mobile / Back-end","Caderno Nacional","Brasília, BR","Conhecimentos desejáveis em xamarin (mobile), flutter / react native, swift / ios, java / koltin em android, nodejs (back end), linux, ...","https://br.linkedin.com/jobs/view/desenvolvedor-de-software-mobile-back-end-at-caderno-nacional-1606674887?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Programação de aplicativos mobile, web e back end. Pesquisa e desenvolvimento de novas técnicas de engenharia de software para aumento da qualidade dos produtos da empresa. Requisitos Ensino superior completo em um dos cursos, ciências ou engenharia da computação, engenharia elétrica, matemática ou estatística, ou afins em ciências exatas. Conhecimentos em c# (c sharp), .dotnet core, html5 e css.ms, sql server / mysql / mongodb, javascript, python intermediário, cloud microsoft azure, amazon aws ou google cloud. Conhecimentos desejáveis em xamarin (mobile), flutter / react native, swift / ios, java / koltin em android, nodejs (back end), linux, ferramenta de colaboração office 365. Inglês intermediário ou fluente. Morar em brasília e entorno. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Python,"Programador(a) Python - Brasília","Foodjobs.com.br","Brasília, BR","Experiência com criação e manutenção de Web Crawler usandoas ferramentas Python como (Scrapy, Requests, Selenium). Atuar no ...","https://br.linkedin.com/jobs/view/programador-a-python-bras%C3%ADlia-at-foodjobs-com-br-1539452926?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Atuar no desenvolvimento do sistema de gestão da empresa e toda plataforma tecnológica envolvida. Desenvolve trabalhos de montagem, depuração e testes de programas. Escolaridade mínima Superior Incompleto Habilidades esperadas Conhecimento e experiência em desenvolvimento Web. Conhecimento em Python, JavaScript, Rest, Soap, SQL Server. Experiência com criação e manutenção de Web Crawler usandoas ferramentas Python como (Scrapy, Requests, Selenium). Conhecimentos de como funcionam as requisições web e gostar de explorar. Ser apaixonado por programação e facilidade em aprender. Diferencial (AWS, Serverless Framework, Banco de dadosNoSQL). Tipo da Vaga Nova posição Benefícios oferecidos Benefícios"
Python,"IPAM: Vaga assistente de pesquisa em mapeamento da cobertura e uso da terra, Brasília – DF",IPAM,"Brasília, BR","O Instituto de Pesquisa Ambiental da Amazônia (IPAM) é uma organização cientí­fica, não-governamental e sem fins lucrativos que ...","https://br.linkedin.com/jobs/view/ipam-vaga-assistente-de-pesquisa-em-mapeamento-da-cobertura-e-uso-da-terra-bras%C3%ADlia-%E2%80%93-df-at-ipam-1609895801?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Empresa Contratante Empresa Contratante: Instituto de Pesquisa Ambiental da Amazônia (IPAM) Ramo da Atividade: Pesquisa ambiental O Instituto de Pesquisa Ambiental da Amazônia (IPAM) é uma organização cientí­fica, não-governamental e sem fins lucrativos que trabalha por um desenvolvimento sustentável da Amazônia que seja pautado pelo crescimento econômico, pela justiça social e pela proteção da integridade funcional dos ecossistemas da região. Fundado em 29 de maio de 1995, em Belém (PA), o IPAM surgiu com uma proposta inovadora na época: engajar a ciência e o ativismo ambiental na região amazônica, construindo bases para a ação de movimentos sociais e para a formulação de políticas públicas. Dados da Vaga Assistente de Pesquisa Requisitos/Perfil Desejado Formação: Ensino Superior em Ciências Ambientais, Biologia, Geografia, Engenharia Florestal ou Ambiental, Ecologia ou áreas afins. Perfil Requerido Conhecimento médio a avançado sobre sensoriamento remoto e SIG. Experiência em mapeamento da cobertura e uso da terra, índices de vegetação, degradação florestal e/ou incêndios florestais. Desejável Conhecimento e experiência de campo em fitofisionomias do bioma Cerrado. Conhecimento de programação (ex. R, Python, PHP, Javascript, Java, SQL). Conhecimento de ferramentas da Google (ex. Google Earth Engine e Google Earth). Atribuições e Responsabilidades Apoiar na classificação e mapeamento do uso e cobertura da terra, da degradação e dos incêndios florestais no bioma Cerrado a partir de imagens de satélite e ferramentas de sensoriamento remoto e SIG. Contribuir com levantamento e organização de base de dados espaciais e da literatura pertinente ao tema. Dar suporte na elaboração de relatórios e publicações com produção de mapas temáticos e análise de dados. Apoiar e realizar trabalhos de campo de coleta e validação de dados no Cerrado. Apoiar a organização de reuniões técnicas. Etapas do Processo Apenas os pré-selecionados serão contactados para a entrevista (Até dia 08/11/2016) Início previsto das atividades (10/11/2016) Observação O contrato será feito em regime de CLT, com tempo determinado, tendo vigência de um ano e sendo prorrogável por até mais um ano. Envio de Currículos Envio de currículos até dia 04 de Novembro de 2016 Por gentileza, somente enviar currículo profissionais que se encaixem no perfil, de forma a economizar seu tempo e do recrutador. Documentos Necessários Currículo (máximo de 3 páginas) Carta de apresentação com experiência em relação aos quesitos essenciais, obrigatórios e desejáveis, além de pretensão salarial (máximo 2 páginas) Duas cartas de recomendação Recrutamento Encerrado IPAM: Divulgação"
Python,"Desenvolvedor Linux","Caderno Nacional","Brasília, BR","Conhecimentos em linux, python, php, ruby, gtk, c, c++, js, perl, bash, docker, kubernets, devops. Nível superior concluído na área de...","https://br.linkedin.com/jobs/view/desenvolvedor-linux-at-caderno-nacional-1573305900?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Requisitos Nível superior concluído na área de ti ou curso de extensão na área de ti. Conhecimentos em linux, python, php, ruby, gtk, c, c++, js, perl, bash, docker, kubernets, devops. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: Vale Alimentação, Vale Transporte, Convênio Médico, Convênio Odontológico, Seguro de Vida Forma de contratação: CLT Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Python,Desenvolvedor(a),"SONDA IT","Brasília, BR","Responsabilizar-se pelo prazo de atendimento de sua tarefa, pelo seu andamento, enquanto sob sua responsabilidade, e pelo seu ...","https://br.linkedin.com/jobs/view/desenvolvedor-a-at-sonda-it-1573281821?refId=2250638b-1805-4eba-99a8-afc0bcb01e7f&position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Responsabilizar-se pelo prazo de atendimento de sua tarefa, pelo seu andamento, enquanto sob sua responsabilidade, e pelo seu encerramento junto ao cliente interno; Realizar as correções solicitadas; Realizar testes unitários; Receber as tarefas de desenvolvimento e codificar de acordo com a tecnologia necessária. Escolaridade mínima Superior Completo Habilidades esperadas Experiência em Desenvolvimento de Sistemas, considerando: Modelagem UML; Padrões de projetos (Design patterns); Programação HTML, Java Script e XML; Programação em Java, PHP e Python ou outra linguagem de programação; Frameworks Java e PHP para desenvolvimento de aplicações; Modelagem de dados em banco de dados relacional, como Oracle, SQL Server, PostGres ou MySQL; Programação orientada a objetos; Linguagem SQL; Teste de unidade; Ferramentas para gestão de defeitos como JIRA ou Mantis; Experiência de pelo menos 2 anos em Desenvolvimento de Sistemas, considerando: Projetos estimados em ""Pontos de Função""; Framework front-end Angular JS; Ferramentas de versionamento de código como GIT, SVN ou TFS; Metodologias ágeis (SCRUM e Kanban). Tipo da Vaga Nova posição"
Python,"Analista Linux Sênior","Caderno Nacional","Brasília, BR","Conhecimentos em plataforma linux, python, php, ruby, gtk, c, c++, js, perl, bash, docker, kubernets, devops. Nível superior concluído ...","https://br.linkedin.com/jobs/view/analista-linux-s%C3%AAnior-at-caderno-nacional-1606675928?refId=e3d61d90-4028-4bc0-918b-a58219e4e8c4&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Requisitos Nível superior concluído na área de ti ou curso de extensão na área de ti. Conhecimentos em plataforma linux, python, php, ruby, gtk, c, c++, js, perl, bash, docker, kubernets, devops. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: Vale Alimentação, Vale Transporte, Convênio Médico, Convênio Odontológico, Seguro de Vida Forma de contratação: CLT Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Python,"Cientista de Dados","BIUD Marketing","Brasília, BR","Nosso foco principal é desenvolver o marketing do empreendedor, profissional liberal e comerciantes que necessitam de serviços de ...","https://br.linkedin.com/jobs/view/cientista-de-dados-at-biud-marketing-1554178381?refId=e3d61d90-4028-4bc0-918b-a58219e4e8c4&position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Oi! Somos a BIUD :) Uma startup com soluções de comunicação e marketing para pequenas empresas e grandes empreendedores! Nosso foco principal é desenvolver o marketing do empreendedor, profissional liberal e comerciantes que necessitam de serviços de marketing, mas nem sempre sabem por onde começar e necessitam de uma assessoria especializada. Buscamos constantemente profissionais colaborativos, engajados com o conceito do negócio e que tem ideias inovadoras. Tem expertise em apuração e análise de dados? Tem afinidade com interpretações na área de marketing e vendas? Gosta de trabalhar com novos desafios? Vem conhecer a vaga! Responsabilidades > Realizar etapa de ETL a partir de dado bruto; > Realizar pré processamento com limpeza de dados e tratamento de outliers; > Realizar tarefas de análise exploratória, gerando insights no contexto dos projetos; > Auxiliar nas etapas de modelagem de dados, usando algoritmos de machine learning e social network analysis, e avaliação de modelos; > Gerar relatórios, apresentações e visualizações de dados, relativos aos resultados dos projetos. Requisitos > Graduação/Graduando em Engenharia de Computação, Ciência da Computação, Matemática, Estatística, Física ou área relacionada; > Proficiência em Python e interesse em aprender R; > Interesse em aprender machine learning e social network analysis; > Familiaridade com banco de dados relacional; > Escrita e leitura em inglês; > Boas habilidades de comunicação e apresentação; > Boa capacidade de resolver problemas; > Capacidade de aprender sozinho. Diferenciais > Experiência com machine learning e frameworks de machine learning, como Scikit-Learn, Pytorch, Tensorflow, Numpy e Pandas; > Experiência com social network analysis e software Gephi; > Familiaridade com estatística e probabilidade. Experiência com metodologias ágeis de gestão de projeto."
